dataset,dataset_label,image,image_stem,model,model_label,pll_score,wer,cer,levenshtein,gt_source,gt_file,prediction_file,gt_chars,pred_chars
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v,ashkenazy,ashkenazy,99999.0,0.967741935483871,0.8137369033760187,703.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/ashkenazy__Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.xml,863,208
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v,biblia9,biblia9,102490.77470302582,0.9946236559139785,0.7764842840512224,668.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/biblia9__Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.xml,863,860
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v,italian_7,italian 7,102475.4881632328,1.0591397849462365,0.7427240977881258,639.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/italian_7__Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.xml,863,965
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v,prenumeranten,prenumeranten,100810.79329244327,0.9731182795698925,0.7031431897555297,603.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/prenumeranten__Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.xml,863,519
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v,sephardi,sephardi,102251.62917149067,1.0,0.710128055878929,611.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sephardi__Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.xml,863,839
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v,sinai_no_voc_61,sinai no voc 61,101732.90184831619,0.9731182795698925,0.6949941792782305,600.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/sinai_no_voc_61__Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.xml,863,555
bodleianoppenheimad,Bodleian Oppenheim Add. 4-128,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.jpg,Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v,vat44,vat44,102401.16230559349,0.9731182795698925,0.7532013969732246,647.0,gt,datasets/bodleianoppenheimad/gt/Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.txt,analysis_results/full_run_20260613/predictions/bodleianoppenheimad/vat44__Bodleian-Library-MS-Oppenheim-Add-4-128_00416_fol-205v.xml,863,806
constantinople1520,Constantinople 1520,0007_FL19224773.jpg,0007_FL19224773,ashkenazy,ashkenazy,14973.531998639926,1.0258899676375404,0.751131221719457,3311.0,gt,datasets/constantinople1520/gt/0007_FL19224773.txt,analysis_results/full_run_20260613/predictions/constantinople1520/ashkenazy__0007_FL19224773.xml,4406,4542
constantinople1520,Constantinople 1520,0007_FL19224773.jpg,0007_FL19224773,biblia9,biblia9,14358.967503109947,0.9902912621359223,0.7599547511312217,3356.0,gt,datasets/constantinople1520/gt/0007_FL19224773.txt,analysis_results/full_run_20260613/predictions/constantinople1520/biblia9__0007_FL19224773.xml,4406,4471
constantinople1520,Constantinople 1520,0007_FL19224773.jpg,0007_FL19224773,italian_7,italian 7,14495.859760592226,1.034519956850054,0.7549773755656108,3332.0,gt,datasets/constantinople1520/gt/0007_FL19224773.txt,analysis_results/full_run_20260613/predictions/constantinople1520/italian_7__0007_FL19224773.xml,4406,4580
constantinople1520,Constantinople 1520,0007_FL19224773.jpg,0007_FL19224773,prenumeranten,prenumeranten,14969.28383555956,0.9913700107874865,0.7701357466063349,3409.0,gt,datasets/constantinople1520/gt/0007_FL19224773.txt,analysis_results/full_run_20260613/predictions/constantinople1520/prenumeranten__0007_FL19224773.xml,4406,4351
constantinople1520,Constantinople 1520,0007_FL19224773.jpg,0007_FL19224773,sephardi,sephardi,14441.744107096805,1.0442286947141317,0.7536199095022624,3323.0,gt,datasets/constantinople1520/gt/0007_FL19224773.txt,analysis_results/full_run_20260613/predictions/constantinople1520/sephardi__0007_FL19224773.xml,4406,4575
constantinople1520,Constantinople 1520,0007_FL19224773.jpg,0007_FL19224773,sinai_no_voc_61,sinai no voc 61,11690.890539991728,0.9892125134843581,0.766289592760181,3383.0,gt,datasets/constantinople1520/gt/0007_FL19224773.txt,analysis_results/full_run_20260613/predictions/constantinople1520/sinai_no_voc_61__0007_FL19224773.xml,4406,4501
constantinople1520,Constantinople 1520,0007_FL19224773.jpg,0007_FL19224773,vat44,vat44,15232.490640059114,0.982740021574973,0.7509049773755656,3318.0,gt,datasets/constantinople1520/gt/0007_FL19224773.txt,analysis_results/full_run_20260613/predictions/constantinople1520/vat44__0007_FL19224773.xml,4406,4402
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,125_83eef_default.jpg,125_83eef_default,ashkenazy,ashkenazy,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/125_83eef_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,125_83eef_default.jpg,125_83eef_default,biblia9,biblia9,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/125_83eef_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,125_83eef_default.jpg,125_83eef_default,italian_7,italian 7,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/125_83eef_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,125_83eef_default.jpg,125_83eef_default,prenumeranten,prenumeranten,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/125_83eef_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,125_83eef_default.jpg,125_83eef_default,sephardi,sephardi,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/125_83eef_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,125_83eef_default.jpg,125_83eef_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/125_83eef_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,125_83eef_default.jpg,125_83eef_default,vat44,vat44,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/125_83eef_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,140_6438b_default.jpg,140_6438b_default,ashkenazy,ashkenazy,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/140_6438b_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,140_6438b_default.jpg,140_6438b_default,biblia9,biblia9,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/140_6438b_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,140_6438b_default.jpg,140_6438b_default,italian_7,italian 7,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/140_6438b_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,140_6438b_default.jpg,140_6438b_default,prenumeranten,prenumeranten,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/140_6438b_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,140_6438b_default.jpg,140_6438b_default,sephardi,sephardi,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/140_6438b_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,140_6438b_default.jpg,140_6438b_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/140_6438b_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,140_6438b_default.jpg,140_6438b_default,vat44,vat44,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/140_6438b_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,16_4b2fa_default.jpg,16_4b2fa_default,ashkenazy,ashkenazy,7906.744902141974,0.5996784565916399,0.16355140186915887,505.0,gt,datasets/huntingtonamitaitanchuma2/gt/16_4b2fa_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/ashkenazy__16_4b2fa_default.xml,3010,2862
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,16_4b2fa_default.jpg,16_4b2fa_default,biblia9,biblia9,8599.132828121772,0.9469453376205788,0.42757009345794394,1296.0,gt,datasets/huntingtonamitaitanchuma2/gt/16_4b2fa_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/biblia9__16_4b2fa_default.xml,3010,2438
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,16_4b2fa_default.jpg,16_4b2fa_default,italian_7,italian 7,7652.533667121512,0.5530546623794212,0.14085447263017356,434.0,gt,datasets/huntingtonamitaitanchuma2/gt/16_4b2fa_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/italian_7__16_4b2fa_default.xml,3010,2904
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,16_4b2fa_default.jpg,16_4b2fa_default,prenumeranten,prenumeranten,8108.941365282517,0.9887459807073955,0.6191588785046729,1864.0,gt,datasets/huntingtonamitaitanchuma2/gt/16_4b2fa_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/prenumeranten__16_4b2fa_default.xml,3010,2360
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,16_4b2fa_default.jpg,16_4b2fa_default,sephardi,sephardi,7352.03210526472,0.5128617363344051,0.13718291054739654,430.0,gt,datasets/huntingtonamitaitanchuma2/gt/16_4b2fa_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/sephardi__16_4b2fa_default.xml,3010,2908
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,16_4b2fa_default.jpg,16_4b2fa_default,sinai_no_voc_61,sinai no voc 61,8365.985000726767,0.8762057877813505,0.31241655540720964,951.0,gt,datasets/huntingtonamitaitanchuma2/gt/16_4b2fa_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/sinai_no_voc_61__16_4b2fa_default.xml,3010,2554
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,16_4b2fa_default.jpg,16_4b2fa_default,vat44,vat44,8955.22314939159,0.8987138263665595,0.30874499332443256,935.0,gt,datasets/huntingtonamitaitanchuma2/gt/16_4b2fa_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/vat44__16_4b2fa_default.xml,3010,2562
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,183_0f70d_default.jpg,183_0f70d_default,ashkenazy,ashkenazy,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/183_0f70d_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,183_0f70d_default.jpg,183_0f70d_default,biblia9,biblia9,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/183_0f70d_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,183_0f70d_default.jpg,183_0f70d_default,italian_7,italian 7,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/183_0f70d_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,183_0f70d_default.jpg,183_0f70d_default,prenumeranten,prenumeranten,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/183_0f70d_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,183_0f70d_default.jpg,183_0f70d_default,sephardi,sephardi,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/183_0f70d_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,183_0f70d_default.jpg,183_0f70d_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/183_0f70d_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,183_0f70d_default.jpg,183_0f70d_default,vat44,vat44,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/183_0f70d_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,198_859b9_default.jpg,198_859b9_default,ashkenazy,ashkenazy,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/198_859b9_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,198_859b9_default.jpg,198_859b9_default,biblia9,biblia9,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/198_859b9_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,198_859b9_default.jpg,198_859b9_default,italian_7,italian 7,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/198_859b9_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,198_859b9_default.jpg,198_859b9_default,prenumeranten,prenumeranten,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/198_859b9_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,198_859b9_default.jpg,198_859b9_default,sephardi,sephardi,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/198_859b9_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,198_859b9_default.jpg,198_859b9_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/198_859b9_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,198_859b9_default.jpg,198_859b9_default,vat44,vat44,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/198_859b9_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,207_414bf_default.jpg,207_414bf_default,ashkenazy,ashkenazy,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/207_414bf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,207_414bf_default.jpg,207_414bf_default,biblia9,biblia9,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/207_414bf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,207_414bf_default.jpg,207_414bf_default,italian_7,italian 7,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/207_414bf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,207_414bf_default.jpg,207_414bf_default,prenumeranten,prenumeranten,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/207_414bf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,207_414bf_default.jpg,207_414bf_default,sephardi,sephardi,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/207_414bf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,207_414bf_default.jpg,207_414bf_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/207_414bf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,207_414bf_default.jpg,207_414bf_default,vat44,vat44,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/207_414bf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,216_b2421_default.jpg,216_b2421_default,ashkenazy,ashkenazy,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/216_b2421_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,216_b2421_default.jpg,216_b2421_default,biblia9,biblia9,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/216_b2421_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,216_b2421_default.jpg,216_b2421_default,italian_7,italian 7,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/216_b2421_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,216_b2421_default.jpg,216_b2421_default,prenumeranten,prenumeranten,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/216_b2421_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,216_b2421_default.jpg,216_b2421_default,sephardi,sephardi,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/216_b2421_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,216_b2421_default.jpg,216_b2421_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/216_b2421_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,216_b2421_default.jpg,216_b2421_default,vat44,vat44,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/216_b2421_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,318_48b41_default.jpg,318_48b41_default,ashkenazy,ashkenazy,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/318_48b41_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,318_48b41_default.jpg,318_48b41_default,biblia9,biblia9,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/318_48b41_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,318_48b41_default.jpg,318_48b41_default,italian_7,italian 7,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/318_48b41_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,318_48b41_default.jpg,318_48b41_default,prenumeranten,prenumeranten,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/318_48b41_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,318_48b41_default.jpg,318_48b41_default,sephardi,sephardi,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/318_48b41_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,318_48b41_default.jpg,318_48b41_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/318_48b41_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,318_48b41_default.jpg,318_48b41_default,vat44,vat44,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/318_48b41_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,345_cf387_default.jpg,345_cf387_default,ashkenazy,ashkenazy,8214.339398304466,0.6722972972972973,0.22155898876404495,648.0,gt,datasets/huntingtonamitaitanchuma2/gt/345_cf387_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/ashkenazy__345_cf387_default.xml,2865,2642
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,345_cf387_default.jpg,345_cf387_default,biblia9,biblia9,8657.059285845608,0.9273648648648649,0.4708567415730337,1360.0,gt,datasets/huntingtonamitaitanchuma2/gt/345_cf387_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/biblia9__345_cf387_default.xml,2865,2333
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,345_cf387_default.jpg,345_cf387_default,italian_7,italian 7,8175.008046858944,0.606418918918919,0.1836376404494382,540.0,gt,datasets/huntingtonamitaitanchuma2/gt/345_cf387_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/italian_7__345_cf387_default.xml,2865,2740
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,345_cf387_default.jpg,345_cf387_default,prenumeranten,prenumeranten,8391.60734995734,0.9898648648648649,0.6671348314606742,1912.0,gt,datasets/huntingtonamitaitanchuma2/gt/345_cf387_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/prenumeranten__345_cf387_default.xml,2865,2325
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,345_cf387_default.jpg,345_cf387_default,sephardi,sephardi,8032.250771864667,0.6317567567567568,0.20470505617977527,600.0,gt,datasets/huntingtonamitaitanchuma2/gt/345_cf387_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/sephardi__345_cf387_default.xml,2865,2695
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,345_cf387_default.jpg,345_cf387_default,sinai_no_voc_61,sinai no voc 61,8125.272711120546,0.9307432432432432,0.4006320224719101,1164.0,gt,datasets/huntingtonamitaitanchuma2/gt/345_cf387_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/sinai_no_voc_61__345_cf387_default.xml,2865,2339
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,345_cf387_default.jpg,345_cf387_default,vat44,vat44,9022.746613025665,0.8969594594594594,0.3419943820224719,990.0,gt,datasets/huntingtonamitaitanchuma2/gt/345_cf387_default.txt,analysis_results/full_run_20260613/predictions/huntingtonamitaitanchuma2/vat44__345_cf387_default.xml,2865,2415
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,380_52bbf_default.jpg,380_52bbf_default,ashkenazy,ashkenazy,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/380_52bbf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,380_52bbf_default.jpg,380_52bbf_default,biblia9,biblia9,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/380_52bbf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,380_52bbf_default.jpg,380_52bbf_default,italian_7,italian 7,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/380_52bbf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,380_52bbf_default.jpg,380_52bbf_default,prenumeranten,prenumeranten,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/380_52bbf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,380_52bbf_default.jpg,380_52bbf_default,sephardi,sephardi,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/380_52bbf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,380_52bbf_default.jpg,380_52bbf_default,sinai_no_voc_61,sinai no voc 61,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/380_52bbf_default.txt,,0,0
huntingtonamitaitanchuma2,Huntington Amitai Tanchuma 2,380_52bbf_default.jpg,380_52bbf_default,vat44,vat44,,,,,gt,datasets/huntingtonamitaitanchuma2/gt/380_52bbf_default.txt,,0,0
matteozzmsoxfordhuntington2,Matteo Zz MS Oxford Huntington 2,33_0f89b_default.jpg,33_0f89b_default,ashkenazy,ashkenazy,99999.0,0.6172106824925816,0.22570332480818414,367.0,gt,datasets/matteozzmsoxfordhuntington2/gt/33_0f89b_default.txt,analysis_results/full_run_20260613/predictions/matteozzmsoxfordhuntington2/ashkenazy__33_0f89b_default.xml,1581,1391
